"Ano","Regiao","Sub_Regiao","Pais","Mes","GeoCodUnidMaior","UnidMaior","GeoCodUnidMenor","UnidMenor","Especie","Categoria","TotalCasos","TotalNaoConfirmados","CASO_VARIANTE","CASO_FILOGEN","CASO_CERTIFICACAO","CASO_DATA_CERTIFIC","CASO_LAB","matchcode"
2009,"América Latina","Área Andina","Bolivia",4,"BOL-SCR","Santa Cruz","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2009-12-22 11:40:27.557","1",NA
2009,"América Latina","Área Andina","Bolivia",4,"BOL-LPA","La Paz","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2009-12-22 11:40:27.557","1",NA
2009,"América Latina","Área Andina","Bolivia",5,"BOL-EBE","Beni","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2009-12-22 11:40:34.210","1",NA
2009,"América Latina","Área Andina","Bolivia",5,"BOL-TAR","Tarija","...","Sin Informacion","Perros","Perros",2,"0","NULL","NULL","P","2009-12-22 11:40:34.210","2",NA
2009,"América Latina","Área Andina","Bolivia",5,"BOL-SCR","Santa Cruz","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2009-12-22 11:40:40.180","1",NA
2009,"América Latina","Área Andina","Bolivia",5,"BOL-ORU","Oruro","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2009-12-22 11:40:40.180","1",NA
2009,"América Latina","Área Andina","Bolivia",5,"BOL-LPA","La Paz","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2009-12-22 11:40:46.477","1",NA
2009,"América Latina","Área Andina","Bolivia",5,"BOL-TAR","Tarija","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2009-12-22 11:40:46.477","1",NA
2009,"América Latina","Área Andina","Bolivia",8,"BOL-CCH","Cochabamba","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2009-12-28 10:37:34.503","1",NA
2009,"América Latina","Área Andina","Bolivia",8,"BOL-TAR","Tarija","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2009-12-28 10:37:34.503","1",NA
2009,"América Latina","Área Andina","Bolivia",8,"BOL-LPA","La Paz","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2009-12-28 10:37:41.940","1",NA
2009,"América Latina","Área Andina","Bolivia",8,"BOL-TAR","Tarija","...","Sin Informacion","Perros","Perros",2,"0","NULL","NULL","P","2009-12-28 10:37:41.940","2",NA
2009,"América Latina","Área Andina","Bolivia",8,"BOL-CCH","Cochabamba","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2009-12-28 10:37:57.800","1",NA
2009,"América Latina","Área Andina","Bolivia",8,"BOL-SCR","Santa Cruz","...","Sin Informacion","Perros","Perros",2,"0","NULL","NULL","P","2010-03-03 08:41:57.993","2",NA
2009,"América Latina","Área Andina","Bolivia",8,"BOL-ORU","Oruro","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2009-12-28 10:37:57.800","1",NA
2009,"América Latina","Área Andina","Bolivia",8,"BOL-CCH","Cochabamba","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2009-12-28 10:37:49.423","1",NA
2009,"América Latina","Área Andina","Bolivia",8,"BOL-CHQ","Chuquisaca","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2009-12-28 10:37:49.423","1",NA
2009,"América Latina","Área Andina","Bolivia",8,"BOL-TAR","Tarija","...","Sin Informacion","Perros","Perros",3,"0","NULL","NULL","P","2009-12-28 10:37:49.423","3",NA
2009,"América Latina","Área Andina","Bolivia",9,"BOL-CCH","Cochabamba","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2009-12-28 10:38:08.440","1",NA
2009,"América Latina","Área Andina","Bolivia",9,"BOL-CHQ","Chuquisaca","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2009-12-28 10:38:16.407","1",NA
2009,"América Latina","Área Andina","Bolivia",9,"BOL-SCR","Santa Cruz","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2009-12-28 10:38:16.407","1",NA
2009,"América Latina","Área Andina","Bolivia",9,"BOL-TAR","Tarija","...","Sin Informacion","Perros","Perros",2,"0","NULL","NULL","P","2009-12-28 10:38:23.890","2",NA
2009,"América Latina","Área Andina","Bolivia",9,"BOL-CHQ","Chuquisaca","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2009-12-28 10:38:41.390","1",NA
2009,"América Latina","Área Andina","Bolivia",9,"BOL-POT","Potosi","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2009-12-28 10:38:41.390","1",NA
2009,"América Latina","Área Andina","Bolivia",9,"BOL-TAR","Tarija","...","Sin Informacion","Perros","Perros",5,"0","NULL","NULL","P","2009-12-28 10:38:41.390","5",NA
2009,"América Latina","Área Andina","Bolivia",10,"BOL-TAR","Tarija","...","Sin Informacion","Perros","Perros",2,"0","NULL","NULL","P","2009-12-28 10:38:48.970","2",NA
2009,"América Latina","Área Andina","Bolivia",5,"BOL-LPA","La Paz","...","Sin Informacion","Perros","Perros",2,"0","NULL","NULL","P","2009-12-28 10:36:21.880","2",NA
2009,"América Latina","Área Andina","Bolivia",6,"BOL-LPA","La Paz","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2009-12-28 10:36:36.973","1",NA
2009,"América Latina","Área Andina","Bolivia",6,"BOL-TAR","Tarija","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2009-12-28 10:36:36.973","1",NA
2009,"América Latina","Área Andina","Bolivia",6,"BOL-ORU","Oruro","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2009-12-28 10:36:43.770","1",NA
2009,"América Latina","Área Andina","Bolivia",6,"BOL-TAR","Tarija","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2009-12-28 10:36:43.770","1",NA
2009,"América Latina","Área Andina","Bolivia",6,"BOL-CHQ","Chuquisaca","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2009-12-28 10:36:51.537","1",NA
2009,"América Latina","Área Andina","Bolivia",6,"BOL-TAR","Tarija","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2009-12-28 10:36:51.537","1",NA
2009,"América Latina","Área Andina","Bolivia",7,"BOL-CCH","Cochabamba","...","Sin Informacion","Perros","Perros",2,"0","NULL","NULL","P","2009-12-28 10:36:58.613","2",NA
2009,"América Latina","Área Andina","Bolivia",7,"BOL-CHQ","Chuquisaca","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2009-12-28 10:36:58.613","1",NA
2009,"América Latina","Área Andina","Bolivia",7,"BOL-LPA","La Paz","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2009-12-28 10:36:58.613","1",NA
2009,"América Latina","Área Andina","Bolivia",7,"BOL-TAR","Tarija","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2009-12-28 10:36:58.613","1",NA
2009,"América Latina","Área Andina","Bolivia",7,"BOL-ORU","Oruro","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2009-12-28 10:37:05.177","1",NA
2009,"América Latina","Área Andina","Bolivia",7,"BOL-TAR","Tarija","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2009-12-28 10:37:05.177","1",NA
2009,"América Latina","Área Andina","Bolivia",7,"BOL-SCR","Santa Cruz","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2009-12-28 10:37:13.317","1",NA
2009,"América Latina","Área Andina","Bolivia",7,"BOL-TAR","Tarija","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2009-12-28 10:37:13.317","1",NA
2009,"América Latina","Área Andina","Bolivia",7,"BOL-SCR","Santa Cruz","...","Sin Informacion","Perros","Perros",2,"0","NULL","NULL","P","2009-12-28 10:37:19.987","2",NA
2009,"América Latina","Área Andina","Bolivia",7,"BOL-CHQ","Chuquisaca","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2009-12-28 10:37:19.987","1",NA
2009,"América Latina","Área Andina","Bolivia",7,"BOL-TAR","Tarija","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2009-12-28 10:37:19.987","1",NA
2009,"América Latina","Área Andina","Bolivia",7,"BOL-CCH","Cochabamba","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2009-12-28 10:37:27.330","1",NA
2009,"América Latina","Área Andina","Bolivia",7,"BOL-TAR","Tarija","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2009-12-28 10:37:27.330","1",NA
2009,"América Latina","Área Andina","Bolivia",9,"BOL-TAR","Tarija","...","Sin Informacion","Perros","Perros",3,"0","NULL","NULL","P","2009-12-28 10:38:33.297","3",NA
2009,"América Latina","Área Andina","Bolivia",9,"BOL-CCH","Cochabamba","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2009-12-28 10:38:33.297","1",NA
2009,"América Latina","Área Andina","Bolivia",10,"BOL-SCR","Santa Cruz","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2010-01-13 08:53:31.577","1",NA
2009,"América Latina","Área Andina","Bolivia",10,"BOL-CHQ","Chuquisaca","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2010-01-13 08:53:31.577","1",NA
2009,"América Latina","Área Andina","Bolivia",10,"BOL-LPA","La Paz","...","Sin Informacion","Perros","Perros",2,"0","NULL","NULL","P","2010-01-13 08:53:31.577","2",NA
2009,"América Latina","Área Andina","Bolivia",10,"BOL-TAR","Tarija","...","Sin Informacion","Perros","Perros",7,"0","NULL","NULL","P","2010-01-13 08:53:31.577","7",NA
2009,"América Latina","Área Andina","Bolivia",10,"BOL-CCH","Cochabamba","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2010-03-03 08:42:36.180","1",NA
2009,"América Latina","Área Andina","Bolivia",10,"BOL-SCR","Santa Cruz","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2010-01-13 08:53:51.637","1",NA
2009,"América Latina","Área Andina","Bolivia",10,"BOL-TAR","Tarija","...","Sin Informacion","Perros","Perros",2,"0","NULL","NULL","P","2010-01-13 08:53:51.637","2",NA
2009,"América Latina","Área Andina","Bolivia",11,"BOL-SCR","Santa Cruz","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2010-01-13 08:54:08.167","1",NA
2009,"América Latina","Área Andina","Bolivia",11,"BOL-SCR","Santa Cruz","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2010-01-13 08:54:17.040","1",NA
2009,"América Latina","Área Andina","Bolivia",11,"BOL-TAR","Tarija","...","Sin Informacion","Perros","Perros",6,"0","NULL","NULL","P","2010-01-13 08:54:17.040","6",NA
2009,"América Latina","Área Andina","Bolivia",11,"BOL-TAR","Tarija","...","Sin Informacion","Perros","Perros",3,"0","NULL","NULL","P","2010-01-13 08:54:27.887","3",NA
2009,"América Latina","Área Andina","Bolivia",12,"BOL-LPA","La Paz","...","Sin Informacion","Perros","Perros",2,"0","NULL","NULL","P","2010-01-13 08:54:44.460","2",NA
2009,"América Latina","Área Andina","Bolivia",12,"BOL-POT","Potosi","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2010-01-13 08:54:44.460","1",NA
2009,"América Latina","Área Andina","Bolivia",12,"BOL-TAR","Tarija","...","Sin Informacion","Perros","Perros",2,"0","NULL","NULL","P","2010-01-13 08:54:44.460","2",NA
2009,"América Latina","Área Andina","Bolivia",12,"BOL-TAR","Tarija","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2010-01-13 08:54:36.277","1",NA
2009,"América Latina","Área Andina","Bolivia",12,"BOL-SCR","Santa Cruz","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2010-01-13 08:55:07.103","1",NA
2009,"América Latina","Área Andina","Bolivia",12,"BOL-ORU","Oruro","...","Sin Informacion","Perros","Perros",3,"0","NULL","NULL","P","2010-01-13 08:55:07.103","3",NA
2009,"América Latina","Área Andina","Bolivia",8,"BOL-SCR","Santa Cruz","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2010-03-03 08:42:06.870","1",NA
2009,"América Latina","Área Andina","Bolivia",9,"BOL-SCR","Santa Cruz","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2010-03-03 08:42:16.680","1",NA
2009,"América Latina","Área Andina","Bolivia",10,"BOL-CCH","Cochabamba","...","Sin Informacion","Perros","Perros",2,"0","NULL","NULL","P","2010-03-03 08:42:26.557","2",NA
2010,"América Latina","Área Andina","Bolivia",1,"BOL-TAR","Tarija","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2010-03-03 08:48:21.120","1",NA
2010,"América Latina","Área Andina","Bolivia",1,"BOL-LPA","La Paz","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2010-03-03 08:48:31.197","1",NA
2010,"América Latina","Área Andina","Bolivia",1,"BOL-TAR","Tarija","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2010-03-03 08:48:31.197","1",NA
2010,"América Latina","Área Andina","Bolivia",2,"BOL-EBE","Beni","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2010-03-03 08:48:56.213","1",NA
2010,"América Latina","Área Andina","Bolivia",2,"BOL-SCR","Santa Cruz","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2010-03-03 08:49:04.167","1",NA
2010,"América Latina","Área Andina","Bolivia",5,"BOL-ORU","Oruro","BOL-ORU-401","Cercado","Perros","Perros",1,"0","NULL","NULL","P","2010-06-28 10:50:31.823","1","BOL005004"
2010,"América Latina","Área Andina","Bolivia",5,"BOL-ORU","Oruro","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2010-06-28 10:38:16.477","1",NA
2010,"América Latina","Área Andina","Bolivia",5,"BOL-SCR","Santa Cruz","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2010-06-28 10:52:03.763","1",NA
2010,"América Latina","Área Andina","Bolivia",6,"BOL-CCH","Cochabamba","BOL-CCH-000005","Quillacollo","Perros","Perros",1,"0","NULL","NULL","P","2010-06-28 10:53:13.060","1","BOL002014"
2010,"América Latina","Área Andina","Bolivia",6,"BOL-CHQ","Chuquisaca","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2010-06-28 10:53:13.060","1",NA
2010,"América Latina","Área Andina","Bolivia",6,"BOL-CCH","Cochabamba","BOL-CCH-000003","Cercado","Perros","Perros",1,"0","NULL","NULL","P","2010-08-04 10:55:59.317","1","BOL002008"
2010,"América Latina","Área Andina","Bolivia",6,"BOL-SCR","Santa Cruz","BOL-SCR-702","Warnes","Perros","Perros",1,"0","NULL","NULL","P","2010-08-04 10:55:59.317","1","BOL008015"
2010,"América Latina","Área Andina","Bolivia",6,"BOL-TAR","Tarija","BOL-TAR-601","Cercado","Perros","Perros",1,"0","NULL","NULL","P","2010-08-04 10:55:59.317","1","BOL009003"
2010,"América Latina","Área Andina","Bolivia",6,"BOL-LPA","La Paz","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2010-08-04 10:56:05.957","1",NA
2010,"América Latina","Área Andina","Bolivia",6,"BOL-ORU","Oruro","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2010-08-04 10:56:05.957","1",NA
2010,"América Latina","Área Andina","Bolivia",6,"BOL-CCH","Cochabamba","BOL-CCH-000003","Cercado","Perros","Perros",1,"0","NULL","NULL","P","2010-08-04 10:56:11.613","1","BOL002008"
2010,"América Latina","Área Andina","Bolivia",6,"BOL-CHQ","Chuquisaca","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2010-08-04 10:56:11.613","1",NA
2010,"América Latina","Área Andina","Bolivia",6,"BOL-ORU","Oruro","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2010-08-04 10:56:11.613","1",NA
2010,"América Latina","Área Andina","Bolivia",6,"BOL-CCH","Cochabamba","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2010-08-04 10:56:17.427","1",NA
2010,"América Latina","Área Andina","Bolivia",6,"BOL-POT","Potosi","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2010-08-04 10:56:17.427","1",NA
2010,"América Latina","Área Andina","Bolivia",6,"BOL-TAR","Tarija","BOL-TAR-601","Cercado","Perros","Perros",1,"0","NULL","NULL","P","2010-08-04 10:56:17.427","1","BOL009003"
2010,"América Latina","Área Andina","Bolivia",7,"BOL-LPA","La Paz","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2010-08-04 10:56:25.240","1",NA
2010,"América Latina","Área Andina","Bolivia",7,"BOL-SCR","Santa Cruz","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2010-08-04 10:56:31.893","1",NA
2010,"América Latina","Área Andina","Bolivia",7,"BOL-ORU","Oruro","...","Sin Informacion","Perros","Perros",2,"0","NULL","NULL","P","2010-08-04 10:56:31.893","2",NA
2010,"América Latina","Área Andina","Bolivia",9,"BOL-CCH","Cochabamba","...","Sin Informacion","Perros","Perros",3,"0","NULL","NULL","P","2010-09-29 08:05:48.520","3",NA
2010,"América Latina","Área Andina","Bolivia",9,"BOL-LPA","La Paz","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2010-09-29 08:05:48.520","1",NA
2010,"América Latina","Área Andina","Bolivia",9,"BOL-EBE","Beni","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2010-09-29 08:05:48.520","1",NA
2010,"América Latina","Área Andina","Bolivia",9,"BOL-TAR","Tarija","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2010-09-29 08:05:48.520","1",NA
2010,"América Latina","Área Andina","Bolivia",9,"BOL-SCR","Santa Cruz","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2010-09-29 08:06:02.177","1",NA
2010,"América Latina","Área Andina","Bolivia",9,"BOL-LPA","La Paz","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2010-09-29 08:06:02.177","1",NA
2010,"América Latina","Área Andina","Bolivia",9,"BOL-CHQ","Chuquisaca","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2010-09-29 08:06:10.380","1",NA
2010,"América Latina","Área Andina","Bolivia",9,"BOL-TAR","Tarija","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2010-09-29 08:06:10.380","1",NA
2010,"América Latina","Área Andina","Bolivia",9,"BOL-CHQ","Chuquisaca","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2010-10-21 12:57:27.090","1",NA
2010,"América Latina","Área Andina","Bolivia",9,"BOL-ORU","Oruro","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2010-10-21 12:57:27.090","1",NA
2010,"América Latina","Área Andina","Bolivia",9,"BOL-CCH","Cochabamba","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2010-10-21 12:57:35.747","1",NA
2010,"América Latina","Área Andina","Bolivia",9,"BOL-LPA","La Paz","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2010-10-21 12:57:35.747","1",NA
2010,"América Latina","Área Andina","Bolivia",10,"BOL-CCH","Cochabamba","BOL-CCH-000005","Quillacollo","Perros","Perros",1,"0","NULL","NULL","P","2010-10-21 12:57:42.777","1","BOL002014"
2010,"América Latina","Área Andina","Bolivia",10,"BOL-CHQ","Chuquisaca","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2010-12-29 13:50:44.887","1",NA
2010,"América Latina","Área Andina","Bolivia",12,"BOL-SCR","Santa Cruz","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2010-12-29 13:52:18.980","1",NA
2010,"América Latina","Área Andina","Bolivia",12,"BOL-CCH","Cochabamba","BOL-CCH-000003","Cercado","Perros","Perros",2,"0","NULL","NULL","P","2010-12-29 13:52:18.980","2","BOL002008"
2010,"América Latina","Área Andina","Bolivia",12,"BOL-CCH","Cochabamba","BOL-CCH-000005","Quillacollo","Perros","Perros",1,"0","NULL","NULL","P","2010-12-29 13:52:18.980","1","BOL002014"
2010,"América Latina","Área Andina","Bolivia",12,"BOL-CHQ","Chuquisaca","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2010-12-29 13:52:18.980","1",NA
2010,"América Latina","Área Andina","Bolivia",12,"BOL-POT","Potosi","...","Sin Informacion","Perros","Perros",3,"0","NULL","NULL","P","2010-12-29 13:52:11.950","3",NA
2010,"América Latina","Área Andina","Bolivia",12,"BOL-CCH","Cochabamba","BOL-CCH-000003","Cercado","Perros","Perros",2,"0","NULL","NULL","P","2010-12-29 13:52:05.107","2","BOL002008"
2010,"América Latina","Área Andina","Bolivia",12,"BOL-CHQ","Chuquisaca","...","Sin Informacion","Perros","Perros",3,"0","NULL","NULL","P","2010-12-29 13:52:05.107","3",NA
2010,"América Latina","Área Andina","Bolivia",12,"BOL-POT","Potosi","...","Sin Informacion","Perros","Perros",1,"0","NULL","NULL","P","2010-12-29 13:52:05.107","1",NA
